"10","XX","B00DMKGPP4","5.0","0","0","December 3, 2013","AVFX3JNN1I8PU","Best iPhone 5s case I found","Love his case. Feels really good in the hand. I feel really confident that it Won't damage my phine if I drop it. Looks great on my gold iphone."
"11","XX","B00DMKGPP4","5.0","0","0","December 3, 2013","A1RXE07HISQ200","Great Protection for an iPhone","Great case, matched the new iPhone 5S perfectly.  Highly recommend it to someone who wants to protect an investment. Spigen makes a good quality product.  Definitely a winner"
"12","XX","B00DMKGPP4","5.0","0","0","December 3, 2013","A12ZJXJPS6BCX6","Great Product","Fits tight. great angles on the case make the phone easy to grip and hard to drop. Easy to use all the buttons and plugs.The gold matches perfectly. Very, very nice and high-quality."
"13","XX","B00DMKGPP4","5.0","0","0","December 3, 2013","A3HOWAZSRS64PN","Great iPhone 5s Protection","Great case for the 5s.  I have had it for a month and I has done a great job protecting it during multiple drops (not advised)."
"14","XX","B00DMKGPP4","5.0","0","0","December 3, 2013","A3S8OV1ARSIS1","Would recommend","excellent cover protects but not too bulky. Very classy and slick design. Would order again when another one is needed"
"15","XX","B00DMKGPP4","5.0","0","0","December 3, 2013","A17X3RP1XWAONC","Excellent case, great value, highly recommend.","Excellent case, and by far the best value for money.  I have one on my iphone 5s and have found it to be ideal.  It's protective enough that it has survived a couple of drops onto hard surfaces that would have broken the phone without a case, yet slim enough that it doesn't detract from the overall iphone experience.  My daughter has one too after I convinced her that her old case just wasn't going to cut it, given how often she drops things.  Highly recommend this case.  I've owned otterbox cases before and they are so much bulkier than these Spigen cases that it isn't a fair comparison.  I don't believe otterbox cases provide any more protection except that the screen is protected from water."
"16","XX","B00DMKGPP4","5.0","0","0","December 3, 2013","A3IHR79Q6OOLN6","Good quality","It a high quality product. I use it with my iPhone so somebody asked me how much you buy and When I told them they were surprised because the price I bough is cheaper than what they think."
"17","XX","B00DMKGPP4","5.0","0","0","December 3, 2013","A3MJWGIN8AGE9X","I ordered the gold case.","The case looks fantastic on my phone.i only have one bad thing to say about the case. That one thing is that the back can easily get scratched up. Other than that, it's perfect!!!! It's by far my favorite case that I have purchased! This is coming from someone who works at Sprint and sees phone cases all day long. I'd recommend it for sure.Thanks for reading"
"18","XX","B00DMKGPP4","5.0","0","0","December 3, 2013","A2S46OVX7TCG3H","Great case/product","The best cover so far. It is no otterbox but if you want a cover that isn't thick and clunky but still protects the phone, look no further."
"19","XX","B00DMKGPP4","4.0","0","0","December 3, 2013","AHE1ZA4TYPXQ8","Great Value, Overall a Reliable Case","I ordered this case mainly because I wanted something relatively inexpensive that would still keep my phone safe. In that respect, I got exactly what I wanted. It fits the phone perfectly, and the protection is fantastic. The case has a very appealing design, and hardly thickens the dimensions of my phone at all. The only issue that I've had with it is that I need to remove the case to plug it in to my car stereo, which only takes a second. Very satisfied!"
"20","XX","B00DMKGPP4","5.0","0","0","October 14, 2013","A1PX4NX0N4LETU","Great Case","I have always gotten Otterbox cases and decided to get this one. It is just grippy enough to grab and not snag when getting it out if your pocket. Very thin but still will protect your phone."
"21","XX","B00DMKGPP4","5.0","0","0","October 14, 2013","A2NM9YK7Q0QSDD","biglous reviews","dropped my new iphone 5s on the ceramic tile flood just after i put in in the case no problems!"
"22","XX","B00DMKGPP4","3.0","1","2","October 14, 2013","A3RCZ4GWIO9F2X","Okay","I like that this case fits tight and isn't bulky but it is a little slippery to hold. I hate the Otter box that may be great protection but are thick and bulky. This case is slim and goes in and out of your pocket easily. I just wish it had a texture that felt more secure in my hand."
"23","XX","B00DMKGPP4","4.0","0","0","October 14, 2013","A32O0TA7JZ1F64","AT&T reps likenit","So far, good. I was at ATT store today and they had never seen one yet. The shared it with all the reps! They all liked it! Sell on!"
"24","XX","B00DMKGPP4","5.0","0","0","October 14, 2013","A3F805P8ISXQPX","Love it","This case is the the best by far ! Love it. You have to get one. I need to get more colors my self.  But they really should have thought about cancer awareness. Pink case with a red ends with the red symbol  and should be $20 with half going towards cancer."
"25","XX","B00DMKGPP4","5.0","0","0","October 14, 2013","AXOVYIQ1HDOL","Amazing product","This is an awesome case. I have dropped my phone more than once and there has been zero damage to my phone. I am very happy with this product. I wish there were more colors for the plate other than the 3 offered. Still this is an amazing case. Only one drawback, it won't take the 30 pin adapter but a simple mod fixes this."
"26","XX","B00DMKGPP4","5.0","0","0","October 14, 2013","A155ACXSSSCTN5","More than I expected","Honestly, I didn't expect it to be so good and handy. I am really happy with the product and its a great value for money."
"27","XX","B00DMKGPP4","5.0","0","0","October 14, 2013","AIIAQF1X9O3YJ","Classy","It's neat, clean, streamlined and classy. A perfect fit. It makes my 5s look great while protecting it. I love it!"
"28","XX","B00DMKGPP4","5.0","0","0","October 14, 2013","A19YKY99VCPS5G","Great Product,","I love this case, probably my favorite case i have ever owned.  can easily get out of my pocket but also doesnt slide everywhere in the car"
"29","XX","B00DMKGPP4","5.0","0","0","October 14, 2013","AD97Z4NBH7K2C","Best case to date!","I've had about at least 50 cases in my lifetime and this by far is the best one I've owned. I was using an otter box commuter case but still felt like it was too big for me. This case provides the same type of protection and is a lot more slimmer. Very happy and would buy it over and over again!"
"30","XX","B00DMKGPP4","4.0","2","2","October 14, 2013","A21TJ9I1YA9K6F","Appears well made, offers good protection","Bought this for my 5s.  Previously had an Otterbox on my old phone, which protected phone from falls but made the phone too bulky.  This product appears to offer the best protection while still keeping a fairly slim profile.  My only complaint is that the colors offered are a little boring (white, black, gray, gold, yawn).  The bottom of the phone is not covered, so the Amazon generic charging cord works great with it."
"31","XX","B00DMKGPP4","4.0","0","0","October 14, 2013","ADVH980R7YGLC","Great case","The case is exactly how it looks in the photos and fits my iPhone 5s snugly. It's also really nice that it is screen protector friendly and doesn't peel up the edges like a lot of cases will. I definitely recommend it if you're looking for a case that isn't bulky."
"32","XX","B00DMKGPP4","5.0","0","0","October 14, 2013","A37GM56K0QEWE","Excellent Case","A very good looking case, with a slim, precision fit.  Some mention the edges are sharp, but for me, they're well defined.  The surfaces of both the back and the other areas have a grippy texture which conveys a premium feel.  The buttons work well.  It took a while to get used to the power being recessed, but it's easy to find by touch and not easily depressed by accident.  The bottom cutouts are cleanly defined and precise.  I like the elevated edge on the front that protects the screen.  I also have a spigen screen protector that's a perfect fit as well.  I've only had it for a few weeks, but protection seems to be very good and so far, no scuffs or scratches."
"33","XX","B00DMKGPP4","5.0","0","0","October 14, 2013","A38MT2M97Y4J95","Must Have!","Love the Case, after buying cheap cases. it was worth spending the money. great quality, light, protects, and still sleek. Its not big and bulky at all. It doesn't feel cheap. It really changes your phone on the way it looks and how it feels."
"34","XX","B00DMKGPP4","5.0","0","0","October 14, 2013","A2CEYU5ACGTYIX","The Perfect Case!","I bought this for my husband after purchasing the iPhone 5s. I've purchased a lot of classes since I've started with the iPhone 3 back in the days ;) and without a doubt, Spigen makes some of the best cases I've owned. This was no exception. I bought the slate for his silver phone. Doesn't add any bulk but has great protection. Seems to serve what bulky otter box does for phones. My husband works at the hospital so really likes that he can clean his case every day with a Clorox wipe when he comes home and it doesn't damage the case or make it old looking. My only regret is that thy didn't make something like this for the iPhone 4S which I am still rocking. It's hard to give up 64GB! Would buy this case again if and when I upgrade."
"35","XX","B00DMKGPP4","5.0","1","1","October 14, 2013","A1OGELWLBEPZT8","very nice case","The case is very nice, much slimmer than the otterbox I had before.  But seems like it will provide good protection to my phone.  I really like the design of the case and the way it fits.  The only thing I would like to see is a belt clip holster designed for this case so I don't have to keep it in my pocket."
"36","XX","B00DMKGPP4","5.0","0","0","October 14, 2013","A2PORP7LTWGNVJ","Tough, thin, case","This is a nice high quality case that's amazingly thin.  I have not tested it by dropping it but it feels as substantial as my prior otter box commuter.  The description claims corner protection which was the downfall of the otterbox when my screen shattered on my 4s from a corner impact.  If my 5s drops, I am confident that this will perform as well as the otter box commuter."
"37","XX","B00DMKGPP4","5.0","0","0","October 14, 2013","A3GFFS8RMRJW1T","great case!","Might not be the most stylish case ever but it protects extremely well with a relatively low profile design. I've dropped the phone dozens of times and it's still perfect!"
"38","XX","B00DMKGPP4","5.0","0","0","October 14, 2013","A3LRFSOEI7NB20","Great Case","This Case is great, it offers great protection and is still slim enough that I can slide my phone in my pocket."
"39","XX","B00DMKGPP4","5.0","0","0","October 14, 2013","A4EVVCJHYARLF","awesome case","love this case. not bulky at all, retains the look of the actual iphone 5s too. i dropped it the first day i had it and it didn't even scuff that much. so awesome for butter fingers!"
"40","XX","B00DMKGPP4","4.0","0","0","October 14, 2013","A3HAYJYRFTR8UF","Good case","This is a great case and after seeing the reviews and watching videos about it, I had to have it! It is durable like it says and I dropped my phone about five times already and the phone is still in perfect condition! The reason I'm giving it four stars rather than five is, I've dropped my phone five times because the case is so slick and it just slips right out of my hand! If they put some type of rubber or something to keep the phone from sliding right out of your hand, this would definately be the case to have! After two weeks of this case I broke down and got the otterbox defender even though it's bulky, but I know it won't slip out of my hand!"
"41","XX","B00DMKGPP4","5.0","1","1","October 13, 2013","A1W2RSYHE33EBB","It feels just like an iPhone...","It feels like an iPhone without a case in my hand, but it has a case.  Weird I know, it's just a little thicker.  The quality of material, fit, and finish make this case feel as high quality as the phone itself. The buttons look great and work nice and easy. I feel confident in its protection and it looks great. I go through 5-10 cases with each phone and this is by far the best one I've ever had, for any phone.Please know that the silicone/rubber part of the case is hard. Almost as hard as the plastic back. This is one of the reasons it feels like a naked iPhone in the hand and I happen to love that. Also the case hasn't been the best in keeping a new look, I don't mind as it's a fair price for a quality case."
"42","XX","B00DMKGPP4","5.0","0","0","October 13, 2013","A2WJS5IAOKA4LM","Extremely pleased.","Excellent product. Better than expected. Very happy I chose this one and it serves as great protection for my phone."
"43","XX","B00DMKGPP4","5.0","0","0","October 13, 2013","A3IPMAB746RFCH","Nice phone case for the price","Verizon tries to hard sell accessories with every phone upgrade. I got a much better case at much lower cost here on amazon for my 5s. Pretty happy with the case so far. It's been six weeks and I'm still happy with my purchase of a SPIGEN Tough Armor Case. My only complaint is that i wish the audio/charge jacks were covered.  Price 5/5 Quality 4.5/5 (no jack covers)"
"44","XX","B00DMKGPP4","5.0","0","0","October 13, 2013","A1UY0CQFLM6IK4","Case","Solid, durable and good looking.Bought it for about 18$ . Work as a carpenter and never had a problem so far. Stays tight and fit !!"
"45","XX","B00DMKGPP4","5.0","0","0","October 13, 2013","A2IYYVKGMSY1P5","Pleased","I am satisfied with this case on my iPhone 5s.  It's very comfortable and light also looks great on my phone."
"46","XX","B00DMKGPP4","5.0","0","0","October 13, 2013","A2XAL93VTB1FGD","Great case, great price.","I just got this case for my shiny new iPhone 5s yesterday.  I'm very impressed with it. Well made, slick design, slim profile but still great protection, fits perfectly and snugly, made out of high quality materials.  It is a little more 'stiff' than other similar cases, but the material is still pliable. It's very easy to install.  I do wish that the product packaging was a little more eco-friendly (It's packaged in a large hard plastic case - Should've been in some kind of small cardboard sleeve or something).One thing to note - Some other reviews have said that the side bumper materials are not 'rubbery' like they had hoped. Well, the sides are definitely not made of rubber and are not 'soft', but they are coated in that kind of rubberized plastic so it gives a good grip in your hand and on the surfaces so it doesn't slide around.  So it's not any kind of slick material or anything, but it's also not 'gummy', it's somewhere in-between.Overall a great case that I highly recommend."
"47","XX","B00DMKGPP4","5.0","1","1","October 13, 2013","ATE0G61BXE1CB","Better than otterbox","This case came fast and as described. This case seems very sturdy and fits great on my 5s. It not only protects great but it looks very nice and the design is cool and sleek. I have had otter box defenders on my other iPhones and, while also a great case, I am much more satisfied with this one. With the otter box my phone would over heat and the head phone jack covers annoyed me, with this case I have neither of those issues. I never leave long reviews but this product was good to me so  doing some good back. If you are on the fence about getting this case buy it, once you get it you won't ever need another case. The only thing this case isn't is water proof. I also hope they start selling the colored back panels by the selfs because then you could mix it up. All in all very satisfied with this awesome case!"
"48","XX","B00DMKGPP4","5.0","0","0","October 13, 2013","A3ENRK73014TI0","Attractive slim case","I previously had the Otterbox Commuter on my iPhone 4S but wanted something slimmer with *similar* (not necessarily identical) protection.  I think this Spigen case is a LOT more attractive and seems fine from a protection standpoint.  At this point, however, I have not dropped my 5S (like what regularly happened with my 4S)."
"49","XX","B00DMKGPP4","5.0","0","0","October 13, 2013","A1EHTFOIKDJIRC","Excellent product!","Excellent product! Exactly what I was looking for. Very protective while maintaining a very sleek look. Not super bulky like the otter box."
"50","XX","B00DMKGPP4","3.0","1","2","October 12, 2013","AB5OHYBC1SQ6","Solid Case, but...","I was pleased with the sturdiness of this case, as well as its slim profile.  However it added considerable weight to the device and was quite uncomfortable to hold in your hand due to its hard, straight edges."
"51","XX","B00DMKGPP4","5.0","0","0","October 12, 2013","A3DWMHCF6ECVQ1","Great Feel and Look","After reading a lot of reviews, I was a little wary that this case my feel a bit too slippery, but it was anything but. It feels great in the hand rigid protection, but with a rubbery give in all the right places for how I hold a phone. It adds almost no bulk or weight to the phone, yet it has a raised edge for the front, and the buttons are protected. The back hard cover is removable, so I hope that means they will offer a variety of color replacement covers in the future. I adore this case."
"52","XX","B00DMKGPP4","4.0","0","1","October 12, 2013","A3K0MAXXGZ83D7","Okay case","Do not like the construction. But it does what it is suppose to. I prefer a rubber case. I will keep for awhile"
"53","XX","B00DMKGPP4","5.0","0","0","October 12, 2013","A3263JI5I7AZC8","Great case","This case rocks. I like the thin profile that it offers compared to the that of the OtterBox. I will be grabbing another for my wife."
"54","XX","B00DMKGPP4","5.0","0","0","October 12, 2013","A3JEG8RLQK2Y3S","Good Case","This is a good case - seems protective, not too heavy, and comfortable. Bought this to replace a waterproof case which muffled my voice too much. This has no front cover, so no problem with that."
"55","XX","B00DMKGPP4","5.0","0","0","October 12, 2013","A3QKJVU72TWGXW","Excellent Case for iPhone 5S","This case seems well made and fits my new iPhone 5s perfectly.  I like the look and feel of the case.  It fits in my hand very comfortably and protects my phone.  I recommend it."
"56","XX","B00DMKGPP4","5.0","0","0","October 12, 2013","A2E9BFVQZZ6NYC","Great everyday case.","I'm glad a friend told me about this case. It seems it has a much better protective quality than 95% of the others out there. I was really nervous handling the iPhone 5S before I had this case but now I don't feel like it will slip out of my hand at any time. It very sharp looking and does not add that much bulk to the phone. I can easily slip the phone in and out of my pants pockets without getting hung up. You will need to get a screen protector though. For every day use it's great. I also bought an Otterbox Defender but I think I will only be using it when I am in an outdoor non-urban environment like the desert."
"57","XX","B00DMKGPP4","5.0","0","0","October 12, 2013","A2UVWL92YRRHXT","Better than expected","This 'Tough Armor' case was a very pleasant surprise, having used both the Lifeproof and Otterbox on previous iPhones I did not want something that felt cheep. I liked the look of this one, the size and price, so I took a chance. The case consists of two pieces A hard yet flexible  inner shell and a metal outer that acts as a clamp to keep the sides nicely fit into the sides (something most silicone cases don't do). I use this case with an Invisible shield by ZAGG, and it's a perfect match. Would definitely recommend this for design and value."
"58","XX","B00DMKGPP4","5.0","0","0","October 12, 2013","A3OUSP2K2DQETN","iPhone 5s Case","Really like this case due to low profile, color scheme and protective qualities. Looks good with what you can see of the space grey color."
"59","XX","B00DMKGPP4","5.0","0","0","October 12, 2013","A2GQR8UA5DLUXP","Super Solid and Attractive","I'm very happy with the Spigen Tough Armor case. The aesthetics are very clean and the quality it top notch. Will seek out Spigen cases for future phones."
"60","XX","B00DMKGPP4","4.0","0","0","October 12, 2013","A2L8TWTP9P2FPN","Like the look and feel of the case","Looks great on the phone.  Only time will tell if it truly is as tough as they claim.  Slips easily into and out of your pocket."
"61","XX","B00DMKGPP4","4.0","0","0","October 12, 2013","A16XEU0EGD7MBV","Nice and Small","I really like this case. It gives medium protection and it is not bulky. It slides easy in my pocket, but has enough stickiness to stay on my truck console."
"62","XX","B00DMKGPP4","5.0","0","0","October 12, 2013","A18SHWOXRNYNM1","Very nice","The case fits pretty nicely aside from slight issues around the mic plug.  Other than that issue, it's very neat!"
"63","XX","B00DMKGPP4","5.0","0","0","October 12, 2013","A1Y67N8M6SCNNZ","Fits perfectly on 5s, feels solid","I haven't tested it with a good fall, but the case feels like it would protect the phone well. Also the front has a nice lip on it to protect the screen from a face first hit."
"64","XX","B00DMKGPP4","5.0","0","0","October 12, 2013","A1B62LE24J2CTL","Subtle & solid","I love a case that fits this well to the phone & keeps everything slender so it is still close to design.  It feels very solid and has succeeded in surviving my 4th beer drop test :)"
"65","XX","B00DMKGPP4","5.0","0","0","October 12, 2013","A24O3LWI952IM2","Quick Shipping","Product came in quick and looks of great quality. Very pleased. I just wish they had compatible belt clip to go with the case."
"66","XX","B00DMKGPP4","5.0","0","0","October 11, 2013","A12WE12UNJW6HF","This is the real deal!!!!","I wanted a case that did not have a lot of bulk as I like to carry my phone in my pocket but I wanted good protection and something that looked good. It also had to be compatible with 5s and this phone was all that! I have had this for a few weeks and it is holding up well. Did I mention it looks really good! Its like you don't even have a case on it but it is protected well. Can't ask for more than that at this price point."
"67","XX","B00DMKGPP4","5.0","0","0","October 11, 2013","AUPPALD1YH1M8","Tough Armor, Metal Slate, iPhone 5S","This is one great case! Like this alot better than the Otterbox case I had for a previous iPhone. Not bulky at all. Fits the 5S perfectly! Hadn't had any issues with the back scratching yet."
"68","XX","B00DMKGPP4","1.0","24","34","October 11, 2013","A2N5KS1R10TPJL","You cannot dock or use any Lightning adapters with this case.","The case does not in fact allow you to dock your phone for power or music to any Lightning adapter or docking stations, including those made by Apple.  You will have to wrestle the phone out of the case in order to connect it to any Lightning connections.  Not sure why this hasn't been made clear since it makes the case incredibly inconvenient otherwise."
"69","XX","B00DMKGPP4","5.0","0","0","October 11, 2013","A2JUIAJUUBGKL6","Great case, not bulky at all on my iphone 5s.","When I bought this case, I was looking primarily for protection on my Iphone 5s. When I received the case I was pleasantly surprised that not only did it protect my phone well, it also was sleek and did not add any bulk to my phone. My Iphone 5s still feels light and slender even with the Spigen tough armor case on it."
"70","XX","B00DMKGPP4","5.0","0","0","October 12, 2013","A1B62LE24J2CTL","Subtle & solid","I love a case that fits this well to the phone & keeps everything slender so it is still close to design.  It feels very solid and has succeeded in surviving my 4th beer drop test :)"
"71","XX","B00DMKGPP4","5.0","0","0","October 12, 2013","A24O3LWI952IM2","Quick Shipping","Product came in quick and looks of great quality. Very pleased. I just wish they had compatible belt clip to go with the case."
"72","XX","B00DMKGPP4","5.0","0","0","October 11, 2013","A12WE12UNJW6HF","This is the real deal!!!!","I wanted a case that did not have a lot of bulk as I like to carry my phone in my pocket but I wanted good protection and something that looked good. It also had to be compatible with 5s and this phone was all that! I have had this for a few weeks and it is holding up well. Did I mention it looks really good! Its like you don't even have a case on it but it is protected well. Can't ask for more than that at this price point."
"73","XX","B00DMKGPP4","5.0","0","0","October 11, 2013","AUPPALD1YH1M8","Tough Armor, Metal Slate, iPhone 5S","This is one great case! Like this alot better than the Otterbox case I had for a previous iPhone. Not bulky at all. Fits the 5S perfectly! Hadn't had any issues with the back scratching yet."
"74","XX","B00DMKGPP4","1.0","24","34","October 11, 2013","A2N5KS1R10TPJL","You cannot dock or use any Lightning adapters with this case.","The case does not in fact allow you to dock your phone for power or music to any Lightning adapter or docking stations, including those made by Apple.  You will have to wrestle the phone out of the case in order to connect it to any Lightning connections.  Not sure why this hasn't been made clear since it makes the case incredibly inconvenient otherwise."
"75","XX","B00DMKGPP4","5.0","0","0","October 11, 2013","A2JUIAJUUBGKL6","Great case, not bulky at all on my iphone 5s.","When I bought this case, I was looking primarily for protection on my Iphone 5s. When I received the case I was pleasantly surprised that not only did it protect my phone well, it also was sleek and did not add any bulk to my phone. My Iphone 5s still feels light and slender even with the Spigen tough armor case on it."
"76","XX","B00DMKGPP4","5.0","0","0","October 11, 2013","A1ERC7OAREGTKR","Great","This showed up perfect. Exactly as advertised. I've dropped it a dew times and no damage to phone whatsoever.  I woukd order this again"
"77","XX","B00DMKGPP4","5.0","0","0","October 11, 2013","A1OPG2NWUC0IRS","Nice Case, slim, but protective","I like it. I ordered this directly from Spigen for my iPhone 5s, very high quality. The phone fits quite snugly, you would not really want to take it out every day to fit into a dock or what not, but I don't need to do that.  just use the charge and sync cable."
"78","XX","B00DMKGPP4","5.0","0","0","October 11, 2013","A3QOWFVKNA5MSG","Great Case","It comes in two parts, the rubbery/plastic part that fits and clips around the phone, then you add the plastic backing to the rubbery part, locking it in place, and thus it will stay on without a problem. It doesn't really feel much like rubber. It doesn't grip too much (like in a pocket). Feels great in your hand, and looks great too"
"79","XX","B00DMKGPP4","3.0","4","5","October 11, 2013","A3R02SWGFZVXUC","Headphones Are a Tight Fit.","Realistically, this should be a three and a half star review. On the whole, I like this case very very much. The back plate (slate in my case) is hard plastic, I wasn't sure when I bought it if it was supposed to be plastic or aluminum, probably I just didn't read thoroughly enough. The other, primary piece of the case is a softer plastic, it is in no way something I would call rubber though, but still flexes enough that I feel like it will be an acceptable shock absorber. The case also looks really slick.My gripe is with the gap for the headphone jack. To get pretty much any 1/8' audio connecter into that jack, requires jamming it in hard enough to cause the plastic of the case to bow out slightly. So in the end it works, especially since I have to jam the cord into the jack really hard without the case on (that makes me nervous, Apple), but I'm not wild about it. I think the plastic is flexible enough to hold up to this kind of use/abuse, but time will tell."
"80","XX","B00DMKGPP4","2.0","0","2","October 11, 2013","A202U2EMKOE9H4","Scratches against soft surfaces, very slippery","Bought if for the looks and decent price.  Day 1, I have two observations:1 - this thing slides... very problematic if you like to lay flat in the car2 - (day1) This case has been in my pocket / protected most of the day and is scratched up more than my 2 year old prior case..."
"81","XX","B00DMKGPP4","5.0","0","1","October 11, 2013","A2PQERBL6KDEZ6","Very nice case","Although I haven't dropped my phone yet to really test this case, I love everything else about it! Looks great, not bulky like my Otter Box case and helps keep the original look and feel of the iPhone :) Will probably buy more colors!"
"82","XX","B00DMKGPP4","5.0","0","0","October 11, 2013","AEJYBNLNN599B","Great case!","This is a great case! My husband and I both bought one. I dropped the phone once on concrete and it was completely protected the phone!"
"83","XX","B00DMKGPP4","5.0","0","0","October 11, 2013","AXHXOH5GRL3TS","Fits the Bill","Just for the record, I've always used an 'otterbox',because, I trust them, despite the bulkiness. Now, I have an iphone (iphone5s), and my really good friend recommended this case to me. It does give great protection (so far), and I am enamored with the fact that the case size isn't bulky or anything of that sort. It keeps its sleek and slender appeal."
"84","XX","B00DMKGPP4","4.0","0","0","October 11, 2013","A1KPODZWRHMDHN","great case, good feel to the touch","At first i thought this case would be entirely plastic but its only the backing. it has a silicone or rubber type material on the lining.  This actually feels nice and gives a bit of a grip but my only concern is how it will hold up over time. the otterbox liners are great in the beginning but after a few months you can see and feel the wear. they soften up and get discolored and bent out of shape. i hope this one really holds over time.Also i was a tad disappointed that the rubber parts near the ports werent as sturdy. they flex a bit especially when you put the phone in your pocket and try to pull it out, I feel like i am constantly stretching the bottom part and it might bend out of shape later (my otterbox commuter did this).  im worried that the bottom part will become soft and flimsy. i guess only time will tell and i have made a conscious effort to try to pull the phone out of my pocket by the edges.  I only gave it 4 stars because of this. id give it a 5 if it were perfect and hard all around.The edges over the top and side are very nice and firm and that i love.I was also disappointed that it did not come with a screen protector. i read a few reviews that some users got screen and home button protectors. incipio and otter always include them. its cheap and i think it would be a nice thing to do"
"85","XX","B00DMKGPP4","5.0","0","0","October 11, 2013","A3VARMG0BXIPWP","Best all around case I found","I just got the iphone 5s and I needed a case. I bought 5-6 cases of various prices and levels of protection. The tough armor blows away all the other cases that I purchased. This case is very slim. It also seems to offer a good protection. I have only used the case for about a week. So far I have experienced no problems. I have not dropped the phone. But I had I did watch a demonstration on dropping the phone with this case on rocks and it seem to hold up very well. This case is slim and very formfitting to the iPhone. Very high quality. Very form fitting. I wish I had saved my money and just bought this one.I also bought the spigen tempered glass screen protector this is a great addition to the case well worth the money."
"86","XX","B00DMKGPP4","4.0","0","0","October 11, 2013","A3A0BMKI3O3RN1","Excellent","Tough case, slim and very protective. Definitely would recommend this product . Took my tech 21 case off for this case love it ."
